Date Production;N BP;Ville;Date sur Poteau;Coulage;Type Poteau;R_f_rence Poteau;Rebus?;Relation1;Relation2;Relation3;Relation4;
19/02/2021;57;Abidjan;09/02/2021;2;12.1000;26761221;Non;;;;;
19/02/2021;57;Abidjan;09/02/2021;2;9.800;2677921;Non;;;;;
19/02/2021;57;Abidjan;09/02/2021;2;12.1000;26781221;Non;;;;;
19/02/2021;57;Abidjan;09/02/2021;2;12.1000;26791221;Non;;;;;
19/02/2021;57;Abidjan;09/02/2021;2;12.1000;26801221;Non;;;;;
19/02/2021;57;Abidjan;09/02/2021;2;9.800;2681921;Non;;;;;
19/02/2021;57;Abidjan;09/02/2021;2;12.1000;26821221;Non;;;;;
19/02/2021;57;Abidjan;09/02/2021;2;12.1250;26831221;Non;;;;;
19/02/2021;57;Abidjan;09/02/2021;2;12.1250;26841221;Non;;;;;
19/02/2021;57;Abidjan;09/02/2021;2;9.650;2685921;Non;;;;;
19/02/2021;57;Abidjan;09/02/2021;2;9.650;2686921;Non;;;;;
19/02/2021;57;Abidjan;09/02/2021;2;9.650;2687921;Rebus Mineur;;;;;
19/02/2021;57;Abidjan;09/02/2021;2;9.650;2688921;Non;;;;;
19/02/2021;57;Abidjan;09/02/2021;2;9.650;2689921;Non;;;;;
19/02/2021;57;Abidjan;09/02/2021;2;12.1250;26901221;Non;;;;;
19/02/2021;57;Abidjan;09/02/2021;2;12.1000;26911221;Non;;;;;
19/02/2021;57;Abidjan;09/02/2021;2;12.1000;26921221;Non;;;;;
19/02/2021;57;Abidjan;09/02/2021;2;12.800;26931221;Non;;;;;
19/02/2021;57;Abidjan;09/02/2021;2;9.650;2694921;Non;;;;;
19/02/2021;57;Abidjan;09/02/2021;2;9.650;2695921;Non;;;;;
19/02/2021;57;Abidjan;09/02/2021;2;9.650;2696921;Non;;;;;
19/02/2021;57;Abidjan;09/02/2021;2;9.200;2697921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.200;2698921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.200;2699921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.200;2700921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.200;2701921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.650;2702921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.200;2703921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.200;2704921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.200;2705921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.650;2706921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.650;2707921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.650;2708921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.650;2709921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.650;2710921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.200;2711921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.650;2712921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.650;2713921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.200;2714921;Rebus Mineur;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.200;2715921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.200;2716921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.650;2717921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.650;2718921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.650;2719921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.650;2720921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.200;2721921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.650;2722921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.200;2723921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.650;2724921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.650;2725921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.650;2726921;Rebus Mineur;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.650;2727921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.650;2728921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.650;2729921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.650;2730921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.650;2731921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.650;2732921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.650;2733921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.650;2734921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.650;2735921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.200;2736921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.650;2737921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.650;2738921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.650;2739921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.650;2740921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.650;2741921;Rebus Mineur;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.650;2742921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.650;2743921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.650;2744921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.200;2745921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.200;2746921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.650;2747921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.650;2748921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.200;2749921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.200;2750921;Non;;;;;
20/02/2021;58;Abidjan;10/02/2021;1;9.650;2751921;Non;;;;;
20/02/2021;59;Abidjan;10/02/2021;2;9.200;2752921;Non;;;;;
20/02/2021;59;Abidjan;10/02/2021;2;9.200;2753921;Non;;;;;
20/02/2021;59;Abidjan;10/02/2021;2;9.200;2754921;Non;;;;;
20/02/2021;59;Abidjan;10/02/2021;2;9.200;2755921;Non;;;;;
20/02/2021;59;Abidjan;10/02/2021;2;9.200;2756921;Non;;;;;
20/02/2021;59;Abidjan;10/02/2021;2;9.200;2757921;Rebus Mineur;;;;;
20/02/2021;59;Abidjan;10/02/2021;2;9.200;2758921;Rebus Mineur;;;;;
20/02/2021;59;Abidjan;10/02/2021;2;9.200;2759921;Non;;;;;
20/02/2021;59;Abidjan;10/02/2021;2;9.200;2760921;Non;;;;;
20/02/2021;59;Abidjan;10/02/2021;2;9.200;2761921;Non;;;;;
20/02/2021;59;Abidjan;10/02/2021;2;9.200;2762921;Non;;;;;
20/02/2021;59;Abidjan;10/02/2021;2;9.200;2763921;Non;;;;;
20/02/2021;59;Abidjan;10/02/2021;2;9.200;2764921;Non;;;;;
20/02/2021;59;Abidjan;10/02/2021;2;9.200;2765921;Rebus Mineur;;;;;
20/02/2021;59;Abidjan;10/02/2021;2;9.200;2766921;Non;;;;;
20/02/2021;59;Abidjan;10/02/2021;2;9.200;2768921;Non;;;;;
20/02/2021;59;Abidjan;10/02/2021;2;9.200;2769921;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;9.200;2770921;Rebus Mineur;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;9.200;2771921;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;9.200;2772921;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;9.200;2773921;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.300;27741221;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;9.200;2775921;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;9.200;2776921;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;9.200;2777921;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.300;27781221;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.300;27791221;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.300;27801221;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.300;27811221;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.300;27821221;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;9.200;2783921;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.300;27841221;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.300;27851221;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;9.200;2786921;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;9.200;2787921;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;9.200;2788921;Rebus Mineur;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.300;27891221;Rebus Mineur;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.300;27901221;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.300;27911221;Rebus Mineur;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.300;27921221;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;9.200;2793921;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;9.800;2794921;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;9.800;2795921;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.1250;27961221;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.1250;27971221;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;9.200;2798921;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;9.200;2799921;Rebus Majeur;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;9.800;2800921;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.1250;28011221;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;9.200;2802921;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;9.200;2803921;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.300;28041221;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.300;28051221;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.300;28061221;Rebus Mineur;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.300;28071221;Rebus Mineur;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.300;28081221;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.300;28091221;Rebus Mineur;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.300;28101221;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;9.200;2811921;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.300;281212221;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.300;28131221;Rebus Mineur;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.300;28141221;Rebus Mineur;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.300;28151221;Rebus Mineur;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.300;28161221;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.300;28171221;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.300;28181221;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;9.650;2819921;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;9.800;2920921;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;9.800;2821921;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;9.650;2822921;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.1250;28231221;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.1250;28241221;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.1250;28251221;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.1250;28261221;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.1250;28271221;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;9.800;2828921;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;9.800;2829921;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;9.800;2830921;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;9.800;2831921;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;9.800;2832921;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;9.800;2833921;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;9.800;2834921;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;9.800;2835921;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;9.800;2836921;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.1250;28371221;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.1250;28381221;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.300;28391221;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.300;28401221;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.300;28411221;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.300;28421221;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.300;28431221;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.1250;28441221;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;9.800;2845921;Rebus Mineur;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;9.800;2846921;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;9.800;2847921;Rebus Mineur;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.300;28481221;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.300;28491221;Non;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;12.300;28501221;Rebus Mineur;;;;;
22/02/2021;60;Abidjan;12/02/2021;1;9.200;2851921;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;9.200;2852921;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;9.200;2853921;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;9.200;2854921;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.400;28551221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.400;28561221;Rebus Mineur;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.400;28571221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.400;28581221;Rebus Mineur;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;9.200;2859921;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;9.200;2860921;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;9.200;2861921;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.400;28621221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.400;28631221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;9.200;2864921;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.400;28651221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.400;28661221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;9.200;2867921;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;9.200;2868921;Rebus Mineur;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;9.200;2869921;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;9.200;2870921;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.400;28711221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.400;28721221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.400;28731221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.400;2874121;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;9.200;2875921;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.800;28761221;Rebus Mineur;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.1250;28771221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.1250;28781221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.800;28791221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;9.200;2880921;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;9.200;2881921;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.800;28821221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.1250;28831221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.400;28841221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.400;28851221;Rebus Mineur;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.400;28861221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.400;28871221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.400;28881221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;9.200;2889921;Rebus Mineur;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;9.200;2890921;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.400;28911221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.400;28921221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;9.200;2893921;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.800;28941221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.800;28951221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;9.400;2896921;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.1250;28971221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.1250;28981221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.1250;28991221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.1250;29001221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.1250;29011221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.400;29021221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.400;29031221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.400;29041221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.400;29051221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.400;29061221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.400;29071221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.400;29081221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;9.400;2909921;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.1000;29101221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.1000;29111221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.1000;29121221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.1000;29131221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.1000;29141221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.800;29151221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.1000;29161221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;9.800;2917921;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.800;29181221;Rebus Mineur;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.1250;29191221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.1250;29201221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.400;29211221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.400;29221221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.400;29231221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.400;29241221;Rebus Mineur;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.400;29251221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.1250;29261221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.800;29271221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.800;29281221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.800;29291221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.400;29301221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.400;29311221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;12.400;29321221;Non;;;;;
22/02/2021;61;Abidjan;12/02/2021;2;9.200;2933921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.200;2934921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.650;2935921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.650;2936921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.200;2937921;Rebus Mineur;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.650;2938921;Rebus Mineur;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.650;2939921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.650;2940921;Rebus Mineur;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.650;2941921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.650;2942921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.200;2943921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.200;2944921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.200;2945921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.650;2946921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.200;2947921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.200;2948921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.200;2949921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.200;2950921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.200;2951921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.200;2952921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.650;2953921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.650;2954921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.650;2955921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.650;2956921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.200;2957921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;12.1000;29581221;Rebus Mineur;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;12.1250;29591221;Rebus Mineur;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;12.1250;29601221;Rebus Mineur;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;12.1000;29611221;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.200;2962921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.200;2963921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.650;2964921;Rebus Mineur;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.650;2965921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;12.800;29661221;Rebus Mineur;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;12.1250;29671221;Rebus Mineur;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.200;2968921;Rebus Mineur;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.200;2969921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.650;2970921;Rebus Mineur;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.650;2971921;Rebus Mineur;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.650;2972921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.650;2973921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.200;2974921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.650;2975921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;12.1250;29761221;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;12.1250;29771221;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;12.1250;29781221;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;12.1250;29791221;Rebus Mineur;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;12.1250;29801221;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.650;2981921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;12.800;29821221;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;12.800;29831221;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;12.800;29841221;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;12.1000;29851221;Rebus Mineur;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;12.1000;29861221;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;12.800;29871221;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;12.800;29881221;Rebus Mineur;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;12.800;29891221;Rebus Mineur;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;12.800;29901221;Rebus Mineur;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.800;2991921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.650;2992921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.650;2993921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.650;2994921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.650;2995921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.650;2996921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.650;2997921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.650;2998921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.650;2999921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;12.1250;30001221;Rebus Mineur;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;12.1000;30011221;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;12.1000;30021221;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;12.1000;30031221;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.650;3004921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.650;3005921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.650;3006921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.200;3007921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;12.800;30081221;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;12.1250;30091221;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;12.1250;30101221;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.650;3011921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.650;3012921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.650;3013921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.650;3014921;Non;;;;;
23/02/2021;62;Abidjan;13/02/2021;1;9.650;3015921;Rebus Mineur;;;;;
